"ID","SectorBranchesSIC2008","Periods","OutputBasicPrices_1","IntermediateConsumption_2","GrossValueAddedBasicPrices_3","OutputBasicPrices_4","IntermediateConsumption_5","GrossValueAddedBasicPrices_6","OutputBasicPrices_7","IntermediateConsumption_8","GrossValueAddedBasicPrices_9","OutputBasicPrices_10","IntermediateConsumption_11","GrossValueAddedBasicPrices_12","Total_13","WagesAndSalaries_14","EmployersSocialContributions_15","Gross_16","ConsumptionOfFixedCapital_17","Net_18","TaxesLessSubsidies_19","OtherTaxesOnProduction_20","OtherSubsidiesOnProduction_21","GrossValueAddedBasicPrices_22"
2239,"422500","2008JJ00",36008,12073,23935,37008,12277,24728,6.4,6.8,6.3,97.3,98.3,96.8,17749,14145,3604,7411,2067,5344,-1225,160,1385,23935
2240,"422500","2009JJ00",39331,12709,26622,39708,12893,26817,7.3,5,8.4,99.1,98.6,99.3,18818,14945,3873,9351,2200,7151,-1547,164,1711,26622
2241,"422500","2010JJ00",40979,13138,27841,40979,13138,27841,3.2,1.9,3.8,100,100,100,19374,15374,4000,10135,2339,7796,-1668,157,1825,27841
2242,"422500","2011JJ00",41938,13487,28451,42546,13224,29322,3.8,0.7,5.3,98.6,102,97,20468,16186,4282,9448,2457,6991,-1465,150,1615,28451
2243,"422500","2012JJ00",43499,14410,29089,43132,13910,29196,1.4,5.2,-0.4,100.8,103.6,99.6,21285,16735,4550,9176,2592,6584,-1372,128,1500,29089
2244,"422500","2013JJ00",44751,15006,29745,43244,14262,28944,0.3,2.5,-0.9,103.5,105.2,102.8,21972,17308,4664,9283,2731,6552,-1510,148,1658,29745
2245,"422500","2014JJ00",45228,15149,30079,43548,14430,29078,0.7,1.2,0.5,103.9,105,103.4,22421,17496,4925,9152,2822,6330,-1494,151,1645,30079
2246,"422500","2015JJ00",45655,15556,30099,43849,14554,29255,0.7,0.9,0.6,104.1,106.9,102.9,22710,17975,4735,9146,NA,NA,-1757,148,1905,30099
2247,"425305","1995JJ00",12852,4064,8788,20101,5205,15092,NA,NA,NA,63.9,78.1,58.2,8271,7219,1052,459,942,-483,58,63,5,8788
2248,"425305","1996JJ00",13393,4404,8989,20672,5587,15208,2.8,7.3,0.8,64.8,78.8,59.1,8718,7525,1193,238,986,-748,33,72,39,8989
2249,"425305","1997JJ00",14142,4565,9577,21067,5732,15448,1.9,2.6,1.6,67.1,79.6,62,9049,7785,1264,501,1021,-520,27,85,58,9577
2250,"425305","1998JJ00",15484,4934,10550,22463,6155,16416,6.6,7.4,6.3,68.9,80.2,64.3,9701,7862,1839,833,1059,-226,16,93,77,10550
2251,"425305","1999JJ00",16573,5331,11242,23086,6530,16616,2.8,6.1,1.2,71.8,81.6,67.7,10327,8339,1988,897,1111,-214,18,112,94,11242
2252,"425305","2000JJ00",18276,5964,12312,23925,7051,16878,3.6,8,1.6,76.4,84.6,72.9,11044,8915,2129,1250,1191,59,18,122,104,12312
2253,"425305","2001JJ00",20068,6464,13604,25136,7421,17717,5.1,5.2,5,79.8,87.1,76.8,12195,9794,2401,1401,1268,133,8,139,131,13604
2254,"425305","2002JJ00",22297,6926,15371,26281,7760,18523,4.6,4.6,4.6,84.8,89.3,83,13531,10769,2762,1839,1332,507,1,150,149,15371
2255,"425305","2003JJ00",24069,7315,16754,27319,7989,19338,4,3,4.4,88.1,91.6,86.6,14767,11656,3111,1967,1392,575,20,164,144,16754
2256,"425305","2004JJ00",24304,7335,16969,27093,7978,19120,-0.8,-0.1,-1.1,89.7,91.9,88.8,15249,11969,3280,1746,1474,272,-26,176,202,16969
2257,"425305","2005JJ00",25106,7562,17544,27515,8133,19385,1.6,1.9,1.4,91.2,93,90.5,15596,12258,3338,1925,1566,359,23,189,166,17544
2258,"425305","2006JJ00",26272,7903,18369,28612,8386,20232,4,3.1,4.4,91.8,94.2,90.8,16310,12819,3491,2013,1649,364,46,195,149,18369
2259,"425305","2007JJ00",27315,8339,18976,29175,8711,20463,2,3.9,1.1,93.6,95.7,92.7,17087,13507,3580,1843,1735,108,46,201,155,18976
2260,"425305","2008JJ00",29614,9069,20545,30571,9186,21383,4.8,5.4,4.5,96.9,98.7,96.1,18282,14330,3952,2205,1838,367,58,216,158,20545
2261,"425305","2009JJ00",31359,9461,21898,31927,9567,22359,4.4,4.1,4.6,98.2,98.9,97.9,19160,15015,4145,2688,1950,738,50,224,174,21898
2262,"425305","2010JJ00",32540,9610,22930,32540,9610,22930,1.9,0.5,2.6,100,100,100,20432,15962,4470,2468,2089,379,30,236,206,22930
2263,"425305","2011JJ00",33790,9833,23957,33424,9644,23780,2.7,0.4,3.7,101.1,102,100.7,21037,16427,4610,2853,2191,662,67,251,184,23957
2264,"425305","2012JJ00",35751,10382,25369,33657,10020,23634,0.7,3.9,-0.6,106.2,103.6,107.3,21549,16787,4762,3778,2281,1497,42,218,176,25369
2265,"425305","2013JJ00",36059,10286,25773,33672,9828,23833,0,-1.9,0.8,107.1,104.7,108.1,21829,16976,4853,3845,2378,1467,99,222,123,25773
2266,"425305","2014JJ00",36034,10115,25919,33630,9685,23930,-0.1,-1.4,0.4,107.1,104.4,108.3,21696,16706,4990,4053,2422,1631,170,227,57,25919
2267,"425305","2015JJ00",36193,10156,26037,33686,9720,23953,0.2,0.4,0.1,107.4,104.5,108.7,21386,16639,4747,4506,NA,NA,145,220,75,26037
2268,"300014","1995JJ00",12357,5486,6871,18671,7430,11367,NA,NA,NA,66.2,73.8,60.4,4281,3557,724,2554,757,1797,36,49,13,6871
2269,"300014","1996JJ00",12991,5875,7116,19110,7827,11364,2.4,5.3,0,68,75.1,62.6,4443,3750,693,2679,791,1888,-6,47,53,7116
2270,"300014","1997JJ00",14142,6327,7815,20144,8291,11931,5.4,5.9,5,70.2,76.3,65.5,4696,4021,675,3149,831,2318,-30,54,84,7815
2271,"300014","1998JJ00",15213,6868,8345,21104,8859,12297,4.8,6.9,3.1,72.1,77.5,67.9,5067,4054,1013,3333,893,2440,-55,62,117,8345
2272,"300014","1999JJ00",16416,7505,8911,22216,9463,12788,5.3,6.8,4,73.9,79.3,69.7,5389,4309,1080,3596,969,2627,-74,67,141,8911
2273,"300014","2000JJ00",17737,8160,9577,23094,9889,13234,4,4.5,3.5,76.8,82.5,72.4,5877,4631,1246,3775,1074,2701,-75,72,147,9577
2274,"300014","2001JJ00",19161,8848,10313,23913,10372,13554,3.5,4.9,2.4,80.1,85.3,76.1,6202,4987,1215,4194,1176,3018,-83,80,163,10313
2275,"300014","2002JJ00",20176,9188,10988,24174,10492,13693,1.1,1.2,1,83.5,87.6,80.2,6459,5174,1285,4605,1263,3342,-76,83,159,10988
2276,"300014","2003JJ00",20865,9614,11251,24135,10709,13416,-0.2,2.1,-2,86.4,89.8,83.9,6664,5319,1345,4645,1319,3326,-58,88,146,11251
2277,"300014","2004JJ00",21448,9859,11589,24259,10812,13434,0.5,1,0.1,88.4,91.2,86.3,6809,5440,1369,4833,1374,3459,-53,91,144,11589
2278,"300014","2005JJ00",22119,10201,11918,24608,10897,13701,1.4,0.8,2,89.9,93.6,87,6890,5561,1329,5057,1435,3622,-29,95,124,11918
2279,"300014","2006JJ00",23114,10701,12413,25337,11110,14226,3,2,3.8,91.2,96.3,87.3,7088,5743,1345,5335,1506,3829,-10,102,112,12413
2280,"300014","2007JJ00",24231,11175,13056,26072,11333,14748,2.9,2,3.7,92.9,98.6,88.5,7450,6057,1393,5617,1602,4015,-11,105,116,13056
2281,"300014","2008JJ00",25216,11596,13620,26400,11519,14885,1.3,1.6,0.9,95.5,100.7,91.5,7840,6345,1495,5799,1694,4105,-19,105,124,13620
2282,"300014","2009JJ00",25534,11423,14111,26110,11454,14654,-1.1,-0.6,-1.6,97.8,99.7,96.3,8174,6641,1533,5962,1763,4199,-25,107,132,14111
2283,"300014","2010JJ00",25975,11342,14633,25975,11342,14633,-0.5,-1,-0.1,100,100,100,8416,6844,1572,6241,1809,4432,-24,109,133,14633
2284,"300014","2011JJ00",26621,11597,15024,26138,11347,14791,0.6,0,1.1,101.8,102.2,101.6,8616,6981,1635,6411,1820,4591,-3,109,112,15024
2285,"300014","2012JJ00",26685,11493,15192,25832,11156,14676,-1.2,-1.7,-0.8,103.3,103,103.5,8560,6896,1664,6626,1844,4782,6,98,92,15192
2286,"300014","2013JJ00",26889,11727,15162,25611,11210,14402,-0.9,0.5,-1.9,105,104.6,105.3,8437,6788,1649,6672,1871,4801,53,112,59,15162
2287,"300014","2014JJ00",27488,11841,15647,25734,11349,14386,0.5,1.2,-0.1,106.8,104.3,108.8,8551,6818,1733,7027,1905,5122,69,111,42,15647
2288,"300014","2015JJ00",28069,12015,16054,26070,11592,14484,1.3,2.1,0.7,107.7,103.7,110.8,8490,6847,1643,7495,1960,5535,69,109,40,16054
2289,"428100","1995JJ00",6040,2975,3065,8841,4058,4794,NA,NA,NA,68.3,73.3,63.9,1838,1526,312,1201,400,801,26,29,3,3065
2290,"428100","1996JJ00",6526,3228,3298,9296,4332,4966,5.1,6.8,3.6,70.2,74.5,66.4,1888,1595,293,1394,426,968,16,26,10,3298
2291,"428100","1997JJ00",7245,3501,3744,10013,4624,5395,7.7,6.8,8.6,72.4,75.7,69.4,1986,1699,287,1741,458,1283,17,32,15,3744
2292,"428100","1998JJ00",7808,3839,3969,10507,4982,5520,4.9,7.7,2.3,74.3,77.1,71.9,2154,1726,428,1798,500,1298,17,39,22,3969
2293,"428100","1999JJ00",8501,4228,4273,11190,5368,5813,6.5,7.7,5.3,76,78.8,73.5,2309,1842,467,1947,549,1398,17,40,23,4273
2294,"428100","2000JJ00",9163,4617,4546,11681,5652,6015,4.4,5.3,3.5,78.4,81.7,75.6,2520,1998,522,2013,610,1403,13,39,26,4546
2295,"428100","2001JJ00",10028,5110,4918,12327,6000,6310,5.5,6.2,4.9,81.3,85.2,77.9,2708,2196,512,2192,671,1521,18,46,28,4918
2296,"428100","2002JJ00",10605,5290,5315,12578,6063,6503,2,1.1,3.1,84.3,87.2,81.7,2852,2300,552,2443,717,1726,20,49,29,5315
2297,"428100","2003JJ00",11084,5593,5491,12728,6231,6480,1.2,2.8,-0.4,87.1,89.8,84.7,2986,2401,585,2481,742,1739,24,52,28,5491
2298,"428100","2004JJ00",11411,5687,5724,12847,6260,6570,0.9,0.5,1.4,88.8,90.9,87.1,3011,2414,597,2694,771,1923,19,53,34,5724
2299,"428100","2005JJ00",11770,5853,5917,13019,6288,6716,1.3,0.5,2.2,90.4,93.1,88.1,3058,2472,586,2830,803,2027,29,55,26,5917
2300,"428100","2006JJ00",12423,6193,6230,13607,6482,7116,4.5,3.1,5.9,91.3,95.5,87.6,3139,2560,579,3052,833,2219,39,60,21,6230
2301,"428100","2007JJ00",13025,6443,6582,13983,6601,7377,2.8,1.8,3.7,93.1,97.6,89.2,3309,2695,614,3232,878,2354,41,62,21,6582
2302,"428100","2008JJ00",13454,6609,6845,14079,6635,7440,0.7,0.5,0.9,95.6,99.6,92,3482,2817,665,3326,924,2402,37,60,23,6845
2303,"428100","2009JJ00",13527,6476,7051,13869,6505,7363,-1.5,-2,-1,97.5,99.5,95.8,3570,2901,669,3448,956,2492,33,60,27,7051
2304,"428100","2010JJ00",13774,6431,7343,13774,6431,7343,-0.7,-1.1,-0.3,100,100,100,3621,2925,696,3688,981,2707,34,62,28,7343
2305,"428100","2011JJ00",14168,6622,7546,13911,6439,7472,1,0.1,1.8,101.8,102.8,101,3647,2939,708,3862,994,2868,37,63,26,7546
2306,"428100","2012JJ00",14201,6568,7633,13672,6309,7364,-1.7,-2,-1.4,103.9,104.1,103.7,3652,2923,729,3947,1014,2933,34,58,24,7633
2307,"428100","2013JJ00",14313,6669,7644,13548,6328,7220,-0.9,0.3,-2,105.6,105.4,105.9,3592,2869,723,3993,1040,2953,59,71,12,7644
2308,"428100","2014JJ00",14749,6739,8010,13686,6403,7284,1,1.2,0.9,107.8,105.2,110,3661,2898,763,4291,1075,3216,58,73,15,8010
2309,"428100","2015JJ00",15088,6808,8280,13774,6481,7295,0.6,1.2,0.1,109.5,105,113.5,3646,2921,725,4579,NA,NA,55,69,14,8280
2310,"900048","1995JJ00",3811,1742,2069,5442,2375,3061,NA,NA,NA,70,73.4,67.6,1024,840,184,1028,268,760,17,20,3,2069
2311,"900048","1996JJ00",4145,1860,2285,5769,2484,3281,6,4.6,7.2,71.8,74.9,69.6,1055,881,174,1218,288,930,12,18,6,2285
2312,"900048","1997JJ00",4529,2025,2504,6133,2664,3462,6.3,7.3,5.5,73.9,76,72.3,1105,935,170,1388,314,1074,11,20,9,2504
2313,"900048","1998JJ00",4862,2167,2695,6447,2823,3616,5.1,6,4.4,75.4,76.8,74.5,1193,942,251,1490,348,1142,12,24,12,2695
2314,"900048","1999JJ00",5289,2337,2952,6894,2986,3900,6.9,5.8,7.9,76.7,78.3,75.7,1291,1013,278,1646,385,1261,15,26,11,2952
2315,"900048","2000JJ00",5674,2520,3154,7184,3120,4056,4.2,4.5,4,79,80.8,77.8,1412,1099,313,1730,428,1302,12,26,14,3154
2316,"900048","2001JJ00",6218,2769,3449,7615,3299,4308,6,5.7,6.2,81.7,83.9,80.1,1538,1230,308,1895,472,1423,16,31,15,3449
2317,"900048","2002JJ00",6619,2907,3712,7874,3382,4485,3.4,2.5,4.1,84.1,86,82.8,1636,1301,335,2061,507,1554,15,33,18,3712
2318,"900048","2003JJ00",6853,3011,3842,7915,3405,4502,0.5,0.7,0.4,86.6,88.4,85.3,1688,1339,349,2137,526,1611,17,35,18,3842
2319,"900048","2004JJ00",7142,3038,4104,7999,3388,4605,1.1,-0.5,2.3,89.3,89.7,89.1,1710,1351,359,2382,548,1834,12,35,23,4104
2320,"900048","2005JJ00",7291,3101,4190,8074,3382,4687,0.9,-0.2,1.8,90.3,91.7,89.4,1719,1371,348,2451,572,1879,20,37,17,4190
2321,"900048","2006JJ00",7664,3297,4367,8492,3500,4987,5.2,3.5,6.4,90.3,94.2,87.6,1766,1420,346,2575,592,1983,26,39,13,4367
2322,"900048","2007JJ00",8032,3441,4591,8754,3583,5169,3.1,2.4,3.6,91.8,96,88.8,1872,1503,369,2691,622,2069,28,41,13,4591
2323,"900048","2008JJ00",8188,3510,4678,8621,3549,5069,-1.5,-1,-1.9,95,98.9,92.3,1944,1547,397,2710,654,2056,24,39,15,4678
2324,"900048","2009JJ00",8135,3389,4746,8345,3399,4945,-3.2,-4.2,-2.4,97.5,99.7,96,1996,1592,404,2731,673,2058,19,37,18,4746
2325,"900048","2010JJ00",8212,3317,4895,8212,3317,4895,-1.6,-2.4,-1,100,100,100,1996,1582,414,2879,681,2198,20,39,19,4895
2326,"900048","2011JJ00",8464,3423,5041,8290,3328,4962,0.9,0.3,1.4,102.1,102.9,101.6,2004,1585,419,3016,683,2333,21,39,18,5041
2327,"900048","2012JJ00",8364,3351,5013,8038,3231,4807,-3,-2.9,-3.1,104.1,103.7,104.3,2013,1580,433,2980,689,2291,20,36,16,5013
2328,"900048","2013JJ00",8474,3419,5055,7964,3260,4705,-0.9,0.9,-2.1,106.4,104.9,107.4,1940,1522,418,3085,699,2386,30,38,8,5055
2329,"900048","2014JJ00",8825,3496,5329,8115,3330,4785,1.9,2.2,1.7,108.8,105,111.4,1969,1529,440,3334,719,2615,26,37,11,5329
2330,"900048","2015JJ00",9045,3538,5507,8155,3360,4797,0.5,0.9,0.2,110.9,105.3,114.8,1959,1543,416,3521,NA,NA,27,37,10,5507
2331,"431100","1995JJ00",2229,1233,996,3405,1686,1769,NA,NA,NA,65.5,73.1,56.3,814,686,128,173,132,41,9,9,0,996
2332,"431100","1996JJ00",2381,1368,1013,3530,1851,1700,3.7,9.8,-3.9,67.4,73.9,59.6,833,714,119,176,138,38,4,8,4,1013
2333,"431100","1997JJ00",2716,1476,1240,3889,1964,1967,10.2,6.1,15.7,69.8,75.2,63,881,764,117,353,144,209,6,12,6,1240
2334,"431100","1998JJ00",2946,1672,1274,4069,2163,1929,4.6,10.2,-1.9,72.4,77.3,66.1,961,784,177,308,152,156,5,15,10,1274
2335,"431100","1999JJ00",3212,1891,1321,4304,2386,1926,5.8,10.3,-0.2,74.6,79.3,68.6,1018,829,189,301,164,137,2,14,12,1321
2336,"431100","2000JJ00",3489,2097,1392,4505,2536,1971,4.7,6.3,2.3,77.4,82.7,70.6,1108,899,209,283,182,101,1,13,12,1392
2337,"431100","2001JJ00",3810,2341,1469,4721,2705,2009,4.8,6.7,1.9,80.7,86.5,73.1,1170,966,204,297,199,98,2,15,13,1469
2338,"431100","2002JJ00",3986,2383,1603,4711,2687,2020,-0.2,-0.7,0.5,84.6,88.7,79.4,1216,999,217,382,210,172,5,16,11,1603
2339,"431100","2003JJ00",4231,2582,1649,4821,2829,1979,2.3,5.3,-2.1,87.8,91.3,83.3,1298,1062,236,344,216,128,7,17,10,1649
2340,"431100","2004JJ00",4269,2649,1620,4855,2874,1965,0.7,1.6,-0.7,87.9,92.2,82.4,1301,1063,238,312,223,89,7,18,11,1620
2341,"431100","2005JJ00",4479,2752,1727,4953,2908,2031,2,1.2,3.3,90.4,94.6,85,1339,1101,238,379,231,148,9,18,9,1727
2342,"431100","2006JJ00",4759,2896,1863,5124,2984,2130,3.5,2.6,4.9,92.9,97.1,87.5,1373,1140,233,477,241,236,13,21,8,1863
2343,"431100","2007JJ00",4993,3002,1991,5238,3021,2210,2.2,1.2,3.8,95.3,99.4,90.1,1437,1192,245,541,256,285,13,21,8,1991
2344,"431100","2008JJ00",5266,3099,2167,5460,3087,2371,4.2,2.2,7.3,96.5,100.4,91.4,1538,1270,268,616,270,346,13,21,8,2167
2345,"431100","2009JJ00",5392,3087,2305,5524,3106,2418,1.2,0.6,2,97.6,99.4,95.3,1574,1309,265,717,283,434,14,23,9,2305
2346,"431100","2010JJ00",5562,3114,2448,5562,3114,2448,0.7,0.3,1.3,100,100,100,1625,1343,282,809,300,509,14,23,9,2448
2347,"431100","2011JJ00",5704,3199,2505,5621,3111,2510,1.1,-0.1,2.5,101.5,102.8,99.8,1643,1354,289,846,311,535,16,24,8,2505
2348,"431100","2012JJ00",5837,3217,2620,5635,3078,2558,0.2,-1.1,1.9,103.6,104.5,102.4,1639,1343,296,967,325,642,14,22,8,2620
2349,"431100","2013JJ00",5839,3250,2589,5585,3068,2517,-0.9,-0.3,-1.6,104.6,105.9,102.9,1652,1347,305,908,341,567,29,33,4,2589
2350,"431100","2014JJ00",5924,3243,2681,5571,3073,2499,-0.2,0.2,-0.7,106.3,105.5,107.3,1692,1369,323,957,356,601,32,36,4,2681
2351,"431100","2015JJ00",6043,3270,2773,5618,3121,2498,0.8,1.6,0,107.6,104.8,111,1687,1378,309,1058,NA,NA,28,32,4,2773
2352,"435500","1995JJ00",6296,2511,3785,9872,3370,6648,NA,NA,NA,63.8,74.5,56.9,2422,2013,409,1353,357,996,10,20,10,3785
2353,"435500","1996JJ00",6442,2647,3795,9839,3494,6450,-0.3,3.7,-3,65.5,75.8,58.8,2532,2135,397,1285,365,920,-22,21,43,3795
2354,"435500","1997JJ00",6873,2826,4047,10143,3665,6567,3.1,4.9,1.8,67.8,77.1,61.6,2686,2300,386,1408,373,1035,-47,22,69,4047
2355,"435500","1998JJ00",7359,3029,4330,10572,3877,6775,4.2,5.8,3.2,69.6,78.1,63.9,2867,2285,582,1535,393,1142,-72,23,95,4330
2356,"435500","1999JJ00",7858,3277,4581,10980,4096,6952,3.9,5.6,2.6,71.6,80,65.9,3023,2413,610,1649,420,1229,-91,27,118,4581
2357,"435500","2000JJ00",8503,3543,4960,11349,4238,7179,3.4,3.5,3.3,74.9,83.6,69.1,3286,2566,720,1762,464,1298,-88,33,121,4960
2358,"435500","2001JJ00",9044,3738,5306,11492,4375,7169,1.3,3.2,-0.1,78.7,85.4,74,3405,2707,698,2002,505,1497,-101,34,135,5306
2359,"435500","2002JJ00",9460,3898,5562,11476,4432,7085,-0.1,1.3,-1.2,82.4,88,78.5,3496,2769,727,2162,546,1616,-96,34,130,5562
2360,"435500","2003JJ00",9635,4021,5614,11245,4482,6787,-2,1.1,-4.2,85.7,89.7,82.7,3532,2780,752,2164,577,1587,-82,36,118,5614
2361,"435500","2004JJ00",9841,4172,5669,11195,4555,6656,-0.4,1.6,-1.9,87.9,91.6,85.2,3602,2841,761,2139,603,1536,-72,38,110,5669
2362,"435500","2005JJ00",10119,4348,5771,11334,4612,6738,1.2,1.2,1.2,89.3,94.3,85.7,3602,2872,730,2227,632,1595,-58,40,98,5771
2363,"435500","2006JJ00",10419,4508,5911,11432,4632,6818,0.9,0.4,1.2,91.1,97.3,86.7,3677,2927,750,2283,673,1610,-49,42,91,5911
2364,"435500","2007JJ00",10923,4732,6191,11785,4736,7072,3.1,2.2,3.7,92.7,99.9,87.5,3858,3095,763,2385,724,1661,-52,43,95,6191
2365,"435500","2008JJ00",11440,4987,6453,11987,4886,7115,1.7,3.2,0.6,95.4,102.1,90.7,4036,3225,811,2473,770,1703,-56,45,101,6453
2366,"435500","2009JJ00",11631,4947,6684,11862,4949,6913,-1,1.3,-2.9,98.1,100,96.7,4228,3386,842,2514,807,1707,-58,47,105,6684
2367,"435500","2010JJ00",11776,4911,6865,11776,4911,6865,-0.7,-0.8,-0.7,100,100,100,4370,3517,853,2553,828,1725,-58,47,105,6865
2368,"435500","2011JJ00",12008,4975,7033,11786,4908,6878,0.1,-0.1,0.2,101.9,101.4,102.3,4524,3620,904,2549,826,1723,-40,46,86,7033
2369,"435500","2012JJ00",11998,4925,7073,11685,4848,6837,-0.9,-1.2,-0.6,102.7,101.6,103.5,4422,3512,910,2679,830,1849,-28,40,68,7073
2370,"435500","2013JJ00",12094,5058,7036,11594,4882,6713,-0.8,0.7,-1.8,104.3,103.6,104.8,4363,3461,902,2679,831,1848,-6,41,47,7036
2371,"435500","2014JJ00",12255,5102,7153,11580,4947,6635,-0.1,1.3,-1.2,105.8,103.1,107.8,4406,3459,947,2736,830,1906,11,38,27,7153
2372,"435500","2015JJ00",12490,5207,7283,11831,5113,6723,2.2,3.4,1.3,105.6,101.8,108.3,4353,3458,895,2916,NA,NA,14,40,26,7283
2373,"435600","1995JJ00",2938,1062,1876,4187,1486,2714,NA,NA,NA,70.2,71.5,69.1,1620,1321,299,246,178,68,10,11,1,1876
2374,"435600","1996JJ00",3075,1153,1922,4279,1573,2718,2.2,5.8,0.2,71.9,73.3,70.7,1683,1394,289,246,180,66,-7,12,19,1922
2375,"435600","1997JJ00",3305,1264,2041,4402,1683,2728,2.9,7,0.4,75.1,75.1,74.8,1758,1480,278,298,181,117,-15,12,27,2041
2376,"435600","1998JJ00",3506,1355,2151,4568,1775,2803,3.8,5.5,2.7,76.7,76.3,76.7,1875,1487,388,301,187,114,-25,13,38,2151
2377,"435600","1999JJ00",3702,1473,2229,4784,1883,2912,4.7,6.1,3.9,77.4,78.2,76.5,2012,1589,423,248,197,51,-31,16,47,2229
2378,"435600","2000JJ00",4033,1609,2424,5034,1954,3091,5.2,3.8,6.1,80.1,82.3,78.4,2200,1702,498,251,214,37,-27,19,46,2424
2379,"435600","2001JJ00",4294,1704,2590,5132,2031,3112,2,3.9,0.7,83.7,83.9,83.2,2305,1815,490,319,234,85,-34,19,53,2590
2380,"435600","2002JJ00",4477,1784,2693,5173,2057,3126,0.8,1.3,0.5,86.5,86.7,86.1,2362,1847,515,365,257,108,-34,19,53,2693
2381,"435600","2003JJ00",4590,1856,2734,5111,2090,3030,-1.2,1.6,-3.1,89.8,88.8,90.2,2379,1845,534,382,273,109,-27,21,48,2734
2382,"435600","2004JJ00",4761,1986,2775,5166,2168,3009,1.1,3.7,-0.7,92.2,91.6,92.2,2403,1869,534,393,284,109,-21,22,43,2775
2383,"435600","2005JJ00",4912,2105,2807,5291,2213,3089,2.4,2.1,2.7,92.8,95.1,90.9,2402,1888,514,415,293,122,-10,24,34,2807
2384,"435600","2006JJ00",5103,2217,2886,5409,2230,3191,2.2,0.8,3.3,94.3,99.4,90.4,2467,1928,539,424,306,118,-5,25,30,2886
2385,"435600","2007JJ00",5340,2348,2992,5663,2284,3397,4.7,2.4,6.4,94.3,102.8,88.1,2584,2045,539,417,325,92,-9,24,33,2992
2386,"435600","2008JJ00",5630,2541,3089,5813,2422,3396,2.6,6,0,96.9,104.9,91,2680,2114,566,422,339,83,-13,26,39,3089
2387,"435600","2009JJ00",5877,2549,3328,5972,2529,3442,2.7,4.4,1.4,98.4,100.8,96.7,2853,2251,602,489,350,139,-14,27,41,3328
2388,"435600","2010JJ00",5939,2499,3440,5939,2499,3440,-0.5,-1.2,-0.1,100,100,100,2944,2345,599,508,365,143,-12,27,39,3440
2389,"435600","2011JJ00",6053,2500,3553,5910,2454,3456,-0.5,-1.8,0.5,102.4,101.9,102.8,3065,2428,637,497,374,123,-9,26,35,3553
2390,"435600","2012JJ00",6039,2483,3556,5894,2462,3433,-0.3,0.3,-0.7,102.5,100.9,103.6,2969,2333,636,595,387,208,-8,22,30,3556
2391,"435600","2013JJ00",6103,2591,3512,5825,2469,3357,-1.2,0.3,-2.2,104.8,105,104.6,2904,2284,620,600,402,198,8,24,16,3512
2392,"435600","2014JJ00",6185,2616,3569,5831,2503,3329,0.1,1.4,-0.9,106.1,104.5,107.2,2950,2298,652,603,415,188,16,23,7,3569
2393,"435600","2015JJ00",6091,2615,3476,5878,2557,3323,0.8,2.1,-0.2,103.6,102.3,104.6,2899,2287,612,560,NA,NA,17,24,7,3476
2394,"437500","1995JJ00",568,253,315,833,333,520,NA,NA,NA,68.2,76.1,60.6,97,84,13,216,21,195,2,2,0,315
2395,"437500","1996JJ00",566,269,297,809,355,465,-2.8,6.7,-10.5,69.9,75.8,63.8,104,90,14,192,22,170,1,2,1,297
2396,"437500","1997JJ00",589,300,289,817,390,431,0.9,10,-7.4,72.1,76.8,67.1,110,97,13,179,23,156,0,2,2,289
2397,"437500","1998JJ00",615,316,299,840,406,438,2.9,4,1.7,73.2,77.8,68.2,123,101,22,176,26,150,0,2,2,299
2398,"437500","1999JJ00",640,342,298,855,431,427,1.8,6,-2.7,74.8,79.4,69.8,137,112,25,163,30,133,-2,2,4,298
2399,"437500","2000JJ00",679,368,311,871,444,428,1.9,3.2,0.3,77.9,82.8,72.6,150,121,29,163,34,129,-2,2,4,311
2400,"437500","2001JJ00",697,373,324,849,435,416,-2.5,-2.2,-2.9,82.1,85.8,77.9,157,129,28,169,38,131,-2,2,4,324
